Tipo de dato,Archivo,Tamaño (bytes),Repetición,AES-256 tiempo (s),ECDSA tiempo (s)
BinaryDLL,Binary_500MB.dll,500000000,73,1.0536589,0.2373231
BinaryDLL,Binary_500MB.dll,500000000,74,0.5421143,0.741218
BinaryDLL,Binary_500MB.dll,500000000,75,1.067844,0.2372258
BinaryDLL,Binary_500MB.dll,500000000,76,0.5584309,0.2403464
BinaryDLL,Binary_500MB.dll,500000000,77,1.0502023,0.2434479
BinaryDLL,Binary_500MB.dll,500000000,78,0.5419225,0.7559431
BinaryDLL,Binary_500MB.dll,500000000,79,1.057065,0.2372243
BinaryDLL,Binary_500MB.dll,500000000,80,1.0648489,0.2375077
BinaryDLL,Binary_500MB.dll,500000000,81,0.5441447,0.2373235
BinaryDLL,Binary_500MB.dll,500000000,82,1.0501702,0.7458032
BinaryDLL,Binary_500MB.dll,500000000,83,0.5468409,0.2414932
BinaryDLL,Binary_500MB.dll,500000000,84,1.0550916,0.2371867
BinaryDLL,Binary_500MB.dll,500000000,85,0.5424999,0.240653
BinaryDLL,Binary_500MB.dll,500000000,86,1.0527788,0.241433
BinaryDLL,Binary_500MB.dll,500000000,87,0.5426777,0.7452979
BinaryDLL,Binary_500MB.dll,500000000,88,1.0507243,0.2431024
BinaryDLL,Binary_500MB.dll,500000000,89,0.5407741,0.2428938
BinaryDLL,Binary_500MB.dll,500000000,90,1.0443481,0.2435965
BinaryDLL,Binary_500MB.dll,500000000,91,0.5458072,0.7523809
BinaryDLL,Binary_500MB.dll,500000000,92,1.0439542,0.2406529
BinaryDLL,Binary_500MB.dll,500000000,93,0.5511382,0.2372062
BinaryDLL,Binary_500MB.dll,500000000,94,1.0497844,0.2373056
BinaryDLL,Binary_500MB.dll,500000000,95,1.0531862,0.7415159
BinaryDLL,Binary_500MB.dll,500000000,96,0.5582993,0.2372684
BinaryDLL,Binary_500MB.dll,500000000,97,1.0612471,0.2372282
BinaryDLL,Binary_500MB.dll,500000000,98,0.544102,0.237155
BinaryDLL,Binary_500MB.dll,500000000,99,1.0559525,0.7428417
BinaryDLL,Binary_500MB.dll,500000000,100,0.5438164,0.2445591
ImageJPG,Image_720p.jpg,695962,1,0.0009094,0.0004235
ImageJPG,Image_720p.jpg,695962,2,0.0008679,0.0003607
ImageJPG,Image_720p.jpg,695962,3,0.0008639,0.0003571
ImageJPG,Image_720p.jpg,695962,4,0.000871,0.0003561
ImageJPG,Image_720p.jpg,695962,5,0.000853,0.0003561
ImageJPG,Image_720p.jpg,695962,6,0.0010412,0.0003587
ImageJPG,Image_720p.jpg,695962,7,0.0008583,0.0003607
ImageJPG,Image_720p.jpg,695962,8,0.0008679,0.0003628
ImageJPG,Image_720p.jpg,695962,9,0.0008576,0.0003563
ImageJPG,Image_720p.jpg,695962,10,0.0008599,0.0003555
ImageJPG,Image_720p.jpg,695962,11,0.0008848,0.0003566
ImageJPG,Image_720p.jpg,695962,12,0.0008667,0.0003603
ImageJPG,Image_720p.jpg,695962,13,0.0008754,0.0003553
ImageJPG,Image_720p.jpg,695962,14,0.0008707,0.0003564
ImageJPG,Image_720p.jpg,695962,15,0.0008681,0.0003554
ImageJPG,Image_720p.jpg,695962,16,0.0010781,0.0003553
ImageJPG,Image_720p.jpg,695962,17,0.0009043,0.0003563
ImageJPG,Image_720p.jpg,695962,18,0.0008589,0.0003597
ImageJPG,Image_720p.jpg,695962,19,0.000857,0.0003554
ImageJPG,Image_720p.jpg,695962,20,0.0008522,0.0003566
ImageJPG,Image_720p.jpg,695962,21,0.0008532,0.0003554
ImageJPG,Image_720p.jpg,695962,22,0.0008572,0.0005065
ImageJPG,Image_720p.jpg,695962,23,0.0008517,0.0003631
ImageJPG,Image_720p.jpg,695962,24,0.0008652,0.000359
ImageJPG,Image_720p.jpg,695962,25,0.0010207,0.0003573
ImageJPG,Image_720p.jpg,695962,26,0.0010737,0.0003556
ImageJPG,Image_720p.jpg,695962,27,0.0008628,0.0003554
ImageJPG,Image_720p.jpg,695962,28,0.0008688,0.0003563
ImageJPG,Image_720p.jpg,695962,29,0.0008723,0.0003601
ImageJPG,Image_720p.jpg,695962,30,0.000882,0.0003581
ImageJPG,Image_720p.jpg,695962,31,0.0008599,0.0003555
ImageJPG,Image_720p.jpg,695962,32,0.0008571,0.0003552
ImageJPG,Image_720p.jpg,695962,33,0.000864,0.0003579
ImageJPG,Image_720p.jpg,695962,34,0.0010036,0.00036
ImageJPG,Image_720p.jpg,695962,35,0.0008646,0.0003591
ImageJPG,Image_720p.jpg,695962,36,0.0008592,0.0003557
ImageJPG,Image_720p.jpg,695962,37,0.0008638,0.0003576
ImageJPG,Image_720p.jpg,695962,38,0.0008623,0.0003554
ImageJPG,Image_720p.jpg,695962,39,0.0008579,0.0003572
ImageJPG,Image_720p.jpg,695962,40,0.0008648,0.0004843
ImageJPG,Image_720p.jpg,695962,41,0.0008563,0.0003573
ImageJPG,Image_720p.jpg,695962,42,0.0008792,0.0004133
ImageJPG,Image_720p.jpg,695962,43,0.0010196,0.0006415
ImageJPG,Image_720p.jpg,695962,44,0.0008683,0.0004305
ImageJPG,Image_720p.jpg,695962,45,0.0008598,0.0003573
ImageJPG,Image_720p.jpg,695962,46,0.0008809,0.0003556
ImageJPG,Image_720p.jpg,695962,47,0.0008765,0.000412
ImageJPG,Image_720p.jpg,695962,48,0.0008749,0.000478
ImageJPG,Image_720p.jpg,695962,49,0.0008836,0.0003639
ImageJPG,Image_720p.jpg,695962,50,0.0008601,0.0003558
ImageJPG,Image_720p.jpg,695962,51,0.000873,0.0003553
ImageJPG,Image_720p.jpg,695962,52,0.0008603,0.0003564
ImageJPG,Image_720p.jpg,695962,53,0.0010009,0.0003552
ImageJPG,Image_720p.jpg,695962,54,0.0008566,0.0003554
ImageJPG,Image_720p.jpg,695962,55,0.0008653,0.0003628
ImageJPG,Image_720p.jpg,695962,56,0.0008644,0.0003554
ImageJPG,Image_720p.jpg,695962,57,0.0008698,0.000355
ImageJPG,Image_720p.jpg,695962,58,0.0008806,0.0003551
ImageJPG,Image_720p.jpg,695962,59,0.0008632,0.0003574
ImageJPG,Image_720p.jpg,695962,60,0.0008821,0.0003607
ImageJPG,Image_720p.jpg,695962,61,0.0009687,0.0003579
ImageJPG,Image_720p.jpg,695962,62,0.0008755,0.0003791
ImageJPG,Image_720p.jpg,695962,63,0.0008887,0.0003557
ImageJPG,Image_720p.jpg,695962,64,0.0008772,0.0003551
ImageJPG,Image_720p.jpg,695962,65,0.000883,0.0003603
ImageJPG,Image_720p.jpg,695962,66,0.0008772,0.0004957
ImageJPG,Image_720p.jpg,695962,67,0.0008854,0.0003629
ImageJPG,Image_720p.jpg,695962,68,0.0008849,0.0004109
ImageJPG,Image_720p.jpg,695962,69,0.0008709,0.0003596
ImageJPG,Image_720p.jpg,695962,70,0.0008625,0.0003611
ImageJPG,Image_720p.jpg,695962,71,0.0008624,0.0003556
ImageJPG,Image_720p.jpg,695962,72,0.0010227,0.0003553
ImageJPG,Image_720p.jpg,695962,73,0.0009333,0.0003566
ImageJPG,Image_720p.jpg,695962,74,0.0008684,0.0003555
ImageJPG,Image_720p.jpg,695962,75,0.0008614,0.0003564
ImageJPG,Image_720p.jpg,695962,76,0.0008745,0.0003596
ImageJPG,Image_720p.jpg,695962,77,0.0008784,0.000355
ImageJPG,Image_720p.jpg,695962,78,0.0008725,0.0003577
ImageJPG,Image_720p.jpg,695962,79,0.0008752,0.0003555
ImageJPG,Image_720p.jpg,695962,80,0.0008656,0.0003551
ImageJPG,Image_720p.jpg,695962,81,0.0010155,0.0003604
ImageJPG,Image_720p.jpg,695962,82,0.0010521,0.0003555
ImageJPG,Image_720p.jpg,695962,83,0.0008735,0.0003551
ImageJPG,Image_720p.jpg,695962,84,0.000857,0.0003604
ImageJPG,Image_720p.jpg,695962,85,0.0008639,0.0003555
ImageJPG,Image_720p.jpg,695962,86,0.0008567,0.0003551
ImageJPG,Image_720p.jpg,695962,87,0.0008622,0.0003607
ImageJPG,Image_720p.jpg,695962,88,0.000856,0.0005009
ImageJPG,Image_720p.jpg,695962,89,0.0008543,0.0003616
ImageJPG,Image_720p.jpg,695962,90,0.0008674,0.000357
ImageJPG,Image_720p.jpg,695962,91,0.0009994,0.0004575
ImageJPG,Image_720p.jpg,695962,92,0.0008734,0.0006145
ImageJPG,Image_720p.jpg,695962,93,0.0008609,0.0003579
ImageJPG,Image_720p.jpg,695962,94,0.0008678,0.0003553
ImageJPG,Image_720p.jpg,695962,95,0.0008612,0.0003562
ImageJPG,Image_720p.jpg,695962,96,0.0008637,0.0003549
ImageJPG,Image_720p.jpg,695962,97,0.0008624,0.0003601
ImageJPG,Image_720p.jpg,695962,98,0.0008591,0.0003565
ImageJPG,Image_720p.jpg,695962,99,0.0008908,0.0003547
ImageJPG,Image_720p.jpg,695962,100,0.0010283,0.0003547
ImageJPG,Image_1080p.jpg,1566658,1,0.0017834,0.0008354
ImageJPG,Image_1080p.jpg,1566658,2,0.0019208,0.0007771
ImageJPG,Image_1080p.jpg,1566658,3,0.0017785,0.0007763
ImageJPG,Image_1080p.jpg,1566658,4,0.0017745,0.0007712
ImageJPG,Image_1080p.jpg,1566658,5,0.0017706,0.0007776
ImageJPG,Image_1080p.jpg,1566658,6,0.0019637,0.0007786
ImageJPG,Image_1080p.jpg,1566658,7,0.0017876,0.000768
ImageJPG,Image_1080p.jpg,1566658,8,0.001784,0.0007783
ImageJPG,Image_1080p.jpg,1566658,9,0.0017666,0.0010152
ImageJPG,Image_1080p.jpg,1566658,10,0.0017637,0.0009068
ImageJPG,Image_1080p.jpg,1566658,11,0.0018963,0.0007738
ImageJPG,Image_1080p.jpg,1566658,12,0.0017669,0.0007752
ImageJPG,Image_1080p.jpg,1566658,13,0.0018274,0.0007667
ImageJPG,Image_1080p.jpg,1566658,14,0.0018139,0.0007698
ImageJPG,Image_1080p.jpg,1566658,15,0.0018019,0.0007725
ImageJPG,Image_1080p.jpg,1566658,16,0.0019104,0.0007669
ImageJPG,Image_1080p.jpg,1566658,17,0.0018908,0.0007668
ImageJPG,Image_1080p.jpg,1566658,18,0.0021575,0.000771
ImageJPG,Image_1080p.jpg,1566658,19,0.0017727,0.0007667
ImageJPG,Image_1080p.jpg,1566658,20,0.0019663,0.0007712
ImageJPG,Image_1080p.jpg,1566658,21,0.0017779,0.0007664
ImageJPG,Image_1080p.jpg,1566658,22,0.0018146,0.000772
ImageJPG,Image_1080p.jpg,1566658,23,0.0018177,0.0007664
ImageJPG,Image_1080p.jpg,1566658,24,0.0019998,0.0007666
ImageJPG,Image_1080p.jpg,1566658,25,0.0017978,0.0007709
ImageJPG,Image_1080p.jpg,1566658,26,0.0017783,0.0007662
ImageJPG,Image_1080p.jpg,1566658,27,0.0017924,0.0007662
ImageJPG,Image_1080p.jpg,1566658,28,0.0017929,0.0007765
ImageJPG,Image_1080p.jpg,1566658,29,0.001954,0.0007663
ImageJPG,Image_1080p.jpg,1566658,30,0.0018208,0.000771
ImageJPG,Image_1080p.jpg,1566658,31,0.00182,0.0007666
ImageJPG,Image_1080p.jpg,1566658,32,0.0018544,0.0007662
ImageJPG,Image_1080p.jpg,1566658,33,0.0020032,0.0007708
ImageJPG,Image_1080p.jpg,1566658,34,0.0018433,0.0007663
ImageJPG,Image_1080p.jpg,1566658,35,0.0019359,0.0007732
ImageJPG,Image_1080p.jpg,1566658,36,0.0017737,0.0007666
ImageJPG,Image_1080p.jpg,1566658,37,0.0017708,0.0007663
ImageJPG,Image_1080p.jpg,1566658,38,0.001976,0.0007706
ImageJPG,Image_1080p.jpg,1566658,39,0.0018015,0.0007664
ImageJPG,Image_1080p.jpg,1566658,40,0.0017837,0.0007661
ImageJPG,Image_1080p.jpg,1566658,41,0.0017839,0.0007713
ImageJPG,Image_1080p.jpg,1566658,42,0.0019184,0.0007664
ImageJPG,Image_1080p.jpg,1566658,43,0.0019723,0.0007714
ImageJPG,Image_1080p.jpg,1566658,44,0.0018083,0.0007661
ImageJPG,Image_1080p.jpg,1566658,45,0.001811,0.0007709
ImageJPG,Image_1080p.jpg,1566658,46,0.0017994,0.0007669
ImageJPG,Image_1080p.jpg,1566658,47,0.0020344,0.0007723
ImageJPG,Image_1080p.jpg,1566658,48,0.0018609,0.0007716
ImageJPG,Image_1080p.jpg,1566658,49,0.0017964,0.0007664
ImageJPG,Image_1080p.jpg,1566658,50,0.0017992,0.0007708
ImageJPG,Image_1080p.jpg,1566658,51,0.0019934,0.0007662
ImageJPG,Image_1080p.jpg,1566658,52,0.0020342,0.0007663
ImageJPG,Image_1080p.jpg,1566658,53,0.001843,0.0007712
ImageJPG,Image_1080p.jpg,1566658,54,0.0018265,0.0007663
ImageJPG,Image_1080p.jpg,1566658,55,0.0018002,0.0007703
ImageJPG,Image_1080p.jpg,1566658,56,0.0020254,0.0007665
ImageJPG,Image_1080p.jpg,1566658,57,0.0018192,0.0007666
ImageJPG,Image_1080p.jpg,1566658,58,0.0018177,0.0007705
ImageJPG,Image_1080p.jpg,1566658,59,0.0018011,0.0007662
ImageJPG,Image_1080p.jpg,1566658,60,0.0021464,0.0007709
ImageJPG,Image_1080p.jpg,1566658,61,0.0020377,0.0007661
ImageJPG,Image_1080p.jpg,1566658,62,0.0018065,0.0007661
ImageJPG,Image_1080p.jpg,1566658,63,0.0018771,0.0007712
ImageJPG,Image_1080p.jpg,1566658,64,0.0017862,0.0007663
ImageJPG,Image_1080p.jpg,1566658,65,0.0020472,0.0007704
ImageJPG,Image_1080p.jpg,1566658,66,0.0018099,0.0007663
ImageJPG,Image_1080p.jpg,1566658,67,0.0018327,0.0007724
ImageJPG,Image_1080p.jpg,1566658,68,0.0018038,0.0007707
ImageJPG,Image_1080p.jpg,1566658,69,0.0021012,0.0007662
ImageJPG,Image_1080p.jpg,1566658,70,0.0021531,0.0007661
ImageJPG,Image_1080p.jpg,1566658,71,0.0017799,0.0007704
ImageJPG,Image_1080p.jpg,1566658,72,0.0017912,0.0007663
ImageJPG,Image_1080p.jpg,1566658,73,0.0019567,0.0007703
ImageJPG,Image_1080p.jpg,1566658,74,0.0018654,0.0007671
ImageJPG,Image_1080p.jpg,1566658,75,0.0018037,0.0007662
ImageJPG,Image_1080p.jpg,1566658,76,0.001792,0.0007964
ImageJPG,Image_1080p.jpg,1566658,77,0.0018004,0.0007835
ImageJPG,Image_1080p.jpg,1566658,78,0.0019605,0.0007743
ImageJPG,Image_1080p.jpg,1566658,79,0.0019882,0.0007667
ImageJPG,Image_1080p.jpg,1566658,80,0.0018089,0.0007668
ImageJPG,Image_1080p.jpg,1566658,81,0.0018515,0.0007806
ImageJPG,Image_1080p.jpg,1566658,82,0.0020017,0.0007727
ImageJPG,Image_1080p.jpg,1566658,83,0.0019377,0.0007709
ImageJPG,Image_1080p.jpg,1566658,84,0.0018223,0.0007876
ImageJPG,Image_1080p.jpg,1566658,85,0.0017956,0.0007875
ImageJPG,Image_1080p.jpg,1566658,86,0.0019679,0.0007834
ImageJPG,Image_1080p.jpg,1566658,87,0.0019757,0.0007958
ImageJPG,Image_1080p.jpg,1566658,88,0.0019494,0.0007683
ImageJPG,Image_1080p.jpg,1566658,89,0.0018023,0.0007716
ImageJPG,Image_1080p.jpg,1566658,90,0.0018112,0.0007663
ImageJPG,Image_1080p.jpg,1566658,91,0.0019511,0.0007703
ImageJPG,Image_1080p.jpg,1566658,92,0.0018973,0.0007662
ImageJPG,Image_1080p.jpg,1566658,93,0.0018007,0.0007663
ImageJPG,Image_1080p.jpg,1566658,94,0.0017884,0.0007709
ImageJPG,Image_1080p.jpg,1566658,95,0.0020313,0.0007664
ImageJPG,Image_1080p.jpg,1566658,96,0.001928,0.0007707
ImageJPG,Image_1080p.jpg,1566658,97,0.0020604,0.0007663
ImageJPG,Image_1080p.jpg,1566658,98,0.0018193,0.0007662
ImageJPG,Image_1080p.jpg,1566658,99,0.0018001,0.000771
ImageJPG,Image_1080p.jpg,1566658,100,0.0020646,0.0007662
ImageJPG,Image_4k.jpg,6258715,1,0.0069359,0.0030602
ImageJPG,Image_4k.jpg,6258715,2,0.0069566,0.0029974
ImageJPG,Image_4k.jpg,6258715,3,0.0110236,0.0029927
ImageJPG,Image_4k.jpg,6258715,4,0.0069002,0.0030159
ImageJPG,Image_4k.jpg,6258715,5,0.0070153,0.0029936
ImageJPG,Image_4k.jpg,6258715,6,0.0069298,0.0029859
ImageJPG,Image_4k.jpg,6258715,7,0.0068563,0.0029944
ImageJPG,Image_4k.jpg,6258715,8,0.0071949,0.00299
ImageJPG,Image_4k.jpg,6258715,9,0.0068823,0.0029883
ImageJPG,Image_4k.jpg,6258715,10,0.0068125,0.0029893
ImageJPG,Image_4k.jpg,6258715,11,0.0068152,0.0029911
ImageJPG,Image_4k.jpg,6258715,12,0.0110075,0.0029892
ImageJPG,Image_4k.jpg,6258715,13,0.0068055,0.0029847
ImageJPG,Image_4k.jpg,6258715,14,0.0068269,0.0029898
ImageJPG,Image_4k.jpg,6258715,15,0.0068507,0.0029862
ImageJPG,Image_4k.jpg,6258715,16,0.0068852,0.0030158
ImageJPG,Image_4k.jpg,6258715,17,0.0068634,0.0029916
ImageJPG,Image_4k.jpg,6258715,18,0.0068931,0.0029899
ImageJPG,Image_4k.jpg,6258715,19,0.0068934,0.0029889
ImageJPG,Image_4k.jpg,6258715,20,0.0069062,0.0029857
ImageJPG,Image_4k.jpg,6258715,21,0.0069531,0.0030104
ImageJPG,Image_4k.jpg,6258715,22,0.0069826,0.00299
ImageJPG,Image_4k.jpg,6258715,23,0.0069183,0.0029932
ImageJPG,Image_4k.jpg,6258715,24,0.0069211,0.0029862
ImageJPG,Image_4k.jpg,6258715,25,0.0068674,0.0029897
ImageJPG,Image_4k.jpg,6258715,26,0.0068891,0.0030073
ImageJPG,Image_4k.jpg,6258715,27,0.006871,0.0030112
ImageJPG,Image_4k.jpg,6258715,28,0.0069328,0.0030207
ImageJPG,Image_4k.jpg,6258715,29,0.0069071,0.0030056
ImageJPG,Image_4k.jpg,6258715,30,0.006875,0.0029903
ImageJPG,Image_4k.jpg,6258715,31,0.0068151,0.0029968
ImageJPG,Image_4k.jpg,6258715,32,0.0069257,0.0029904
ImageJPG,Image_4k.jpg,6258715,33,0.0068563,0.0030088
ImageJPG,Image_4k.jpg,6258715,34,0.0069354,0.0029971
ImageJPG,Image_4k.jpg,6258715,35,0.0069955,0.0030015
ImageJPG,Image_4k.jpg,6258715,36,0.0068781,0.0030331
ImageJPG,Image_4k.jpg,6258715,37,0.0068347,0.0030121
ImageJPG,Image_4k.jpg,6258715,38,0.0068249,0.0030071
ImageJPG,Image_4k.jpg,6258715,39,0.0070005,0.0029927
ImageJPG,Image_4k.jpg,6258715,40,0.006869,0.0029865
ImageJPG,Image_4k.jpg,6258715,41,0.0068671,0.0030203
ImageJPG,Image_4k.jpg,6258715,42,0.0070002,0.0029904
ImageJPG,Image_4k.jpg,6258715,43,0.0069258,0.0029887
ImageJPG,Image_4k.jpg,6258715,44,0.0069795,0.0029874
ImageJPG,Image_4k.jpg,6258715,45,0.0068565,0.0029965
ImageJPG,Image_4k.jpg,6258715,46,0.0070333,0.0030691
ImageJPG,Image_4k.jpg,6258715,47,0.0072232,0.0030157
ImageJPG,Image_4k.jpg,6258715,48,0.0073948,0.0029947
ImageJPG,Image_4k.jpg,6258715,49,0.5191384,0.0029986
ImageJPG,Image_4k.jpg,6258715,50,0.0068679,0.0029962
ImageJPG,Image_4k.jpg,6258715,51,0.0069185,0.0029986
ImageJPG,Image_4k.jpg,6258715,52,0.0068383,0.0030225
ImageJPG,Image_4k.jpg,6258715,53,0.0068732,0.0029993
ImageJPG,Image_4k.jpg,6258715,54,0.0068732,0.0031439
ImageJPG,Image_4k.jpg,6258715,55,0.0069196,0.0029939
ImageJPG,Image_4k.jpg,6258715,56,0.0068505,0.0030024
ImageJPG,Image_4k.jpg,6258715,57,0.0068269,0.0031351
ImageJPG,Image_4k.jpg,6258715,58,0.0068847,0.0030496
ImageJPG,Image_4k.jpg,6258715,59,0.0110818,0.0031242
ImageJPG,Image_4k.jpg,6258715,60,0.0068528,0.0031783
ImageJPG,Image_4k.jpg,6258715,61,0.0068964,0.0030008
ImageJPG,Image_4k.jpg,6258715,62,0.0068343,0.0031452
ImageJPG,Image_4k.jpg,6258715,63,0.0068956,0.0030538
ImageJPG,Image_4k.jpg,6258715,64,0.0068963,0.0029963
ImageJPG,Image_4k.jpg,6258715,65,0.0068837,0.0032877
ImageJPG,Image_4k.jpg,6258715,66,0.0068869,0.0029977
ImageJPG,Image_4k.jpg,6258715,67,0.007704,0.0030177
ImageJPG,Image_4k.jpg,6258715,68,0.0073632,0.0032217
ImageJPG,Image_4k.jpg,6258715,69,0.0070312,0.0029921
ImageJPG,Image_4k.jpg,6258715,70,0.0069433,0.0031286
ImageJPG,Image_4k.jpg,6258715,71,0.0069419,0.003174
ImageJPG,Image_4k.jpg,6258715,72,0.0068468,0.0030069
ImageJPG,Image_4k.jpg,6258715,73,0.0069016,0.0031376
ImageJPG,Image_4k.jpg,6258715,74,0.0068776,0.0029952
ImageJPG,Image_4k.jpg,6258715,75,0.0068374,0.0030203
ImageJPG,Image_4k.jpg,6258715,76,0.0067888,0.0031687
ImageJPG,Image_4k.jpg,6258715,77,0.0067783,0.0029981
ImageJPG,Image_4k.jpg,6258715,78,0.0068128,0.0029931
ImageJPG,Image_4k.jpg,6258715,79,0.0068042,0.0031633
ImageJPG,Image_4k.jpg,6258715,80,0.0068885,0.0029959
ImageJPG,Image_4k.jpg,6258715,81,0.0068044,0.0033189
ImageJPG,Image_4k.jpg,6258715,82,0.0067993,0.002989
ImageJPG,Image_4k.jpg,6258715,83,0.0067978,0.003
ImageJPG,Image_4k.jpg,6258715,84,0.0067978,0.0031256
ImageJPG,Image_4k.jpg,6258715,85,0.0068017,0.002993
ImageJPG,Image_4k.jpg,6258715,86,0.0068266,0.0031582
ImageJPG,Image_4k.jpg,6258715,87,0.0068107,0.0029922
ImageJPG,Image_4k.jpg,6258715,88,0.0068692,0.0029929
ImageJPG,Image_4k.jpg,6258715,89,0.0068649,0.0029944
ImageJPG,Image_4k.jpg,6258715,90,0.0068261,0.0031341
ImageJPG,Image_4k.jpg,6258715,91,0.0068367,0.002993
ImageJPG,Image_4k.jpg,6258715,92,0.0068376,0.002993
ImageJPG,Image_4k.jpg,6258715,93,0.0068203,0.0029942
ImageJPG,Image_4k.jpg,6258715,94,0.0068523,0.0029943
ImageJPG,Image_4k.jpg,6258715,95,0.0068065,0.0031915
ImageJPG,Image_4k.jpg,6258715,96,0.0069541,0.0029928
ImageJPG,Image_4k.jpg,6258715,97,0.0068474,0.0031364
ImageJPG,Image_4k.jpg,6258715,98,0.0068656,0.0031624
ImageJPG,Image_4k.jpg,6258715,99,0.006795,0.002994
ImageJPG,Image_4k.jpg,6258715,100,0.0070263,0.0031313
